CIP1,CIP2,CIP3,LIBELLE,TVCODE,CESSION,PUBLIC
3000000092835,8099877,,SPASLESS 40MG SOL INJ B/6,0,0,0
3400941686245,4168624,,SPASFON LYOC 160MG LYOPH ORAL B/5,0,1812,2420
3000000181195,8011233,8139861,SPASMOMEN 40MG CPR B/30,0,4110,5500
3000000182444,8011552,8131776,SPASMO-APOTEL 500MG/10MG CPR PELL B/20,0,2932,3920
3000000182451,8011575,,SPASMO-APOTEL 600MG/20MG SOLINJ AMP4ML/3,0,4143,5540
3000000182475,8011606,8131799,SPASMO-APOTEL 800MG/10MG SUPPO B/5,0,1995,2670
3000000221921,8022082,8161317,SPASMOTROY 40MG CPR B/20,0,876,1170
3000000221938,8022099,8161323,SPASMOTROY 80MG CPR B/20,0,1820,2435
3000000221945,8022113,,SPASMOTROY 20MG/ML IM/IV SOL INJ 2ML/2,0,705,940
3000000384961,8416013,,SPASMOSYL 40MG/40MCG IV/IM INJ AMP/4ML/6,0,1624,2170
3990000006836,8440359,1304611,SPASCOL 80MG/500MG CPR B/10,0,1285,1715
3000000636879,8455898,1501701,SPASMOMEN 40MG CPR B/15,0,2147,2870
3040891,0,,SPECIAFOLDINE 5MG CPR BT 20,0,1013,1355
8699680090450,8730821,1717281,CEFDIA 400MG CPR PELL B/10,0,3442,4605
8276492,8767540,,SPECULUM STERILE UU GM/1,0,536,0
8276500,8767557,,SPECULUM STERILE UU PM/1,0,561,0
3608133,0,,SPEDIFEN 200MG CPR B/20,0,1074,1435
3099105,0,,SPEVIN GEL B/15,2,2762,0
3625137,0,3625137,SPIFEN 400MG CPR PELL B/20,0,1608,2150
3475092,0,,SPIFEN 400MG GR SACH B/20,0,1700,2270
8699680090481,8730838,,ALRINAST 5MG CPR PELL B/20,0,1726,2310
8000548,0,2256778,SPIRALIDE 3MUI CPR B/16,0,4456,5960
8000726,0,2256956,SPIRALIDE 3MUI CPR B/10,0,2630,3515
3400937296939,3729693,,SPIRONOL/ALTIZ PFIZER 25MG/15MG CPR B/90,0,6503,8700
8018034,0,,"SPIRAZOLE 0,75MUI/125MG CPR B/30",0,4201,5620
2020484,0,,SPORIDEX 500 GEL.BTE 10,0,1978,2645
8411732001395,8567172,,SPRAY BUCCAL PIERROT FRESHMINT SOL/10ML,2,1761,0
8032578478389,8618254,,SPRAY GORGE JUNIOR SOL BUV F/30ML,2,9077,0
3000000385487,8416295,,SSB 400MG CPR PELL B/28,0,255849,342330
3293391,0,,"STABLON 12,5MG CPR ENR B/30",0,5352,7160
8699680570020,8730844,,"ALRINAST 2,5MG/5ML SP F/150ML",0,1725,2305
3000000678121,8468843,,STAGYL 1G CPR B/2,0,1082,1450
2031252,8236883,8236883,STAMINA GEL/30,2,7676,0
3990000014633,8730519,,"IBERTIN 500/62,5MG PDRE SUSP BUV SACH/12",0,2961,3960
3000001145851,8730850,,ALCOOL ETHYLIQUE 70% BLEU F/125ML,2,787,0
3000001146155,8730904,,TIRE LAIT MANUEL PLASTIQUE B/1,2,9412,0
3400936909045,3690904,,BIOTINE BAYER 5MG/ML SOL INJ IM AMP1ML/6,0,6447,8625
2268037,8033714,,STAPHYPEN 125MG SP F/100ML,0,2220,2970
2268043,8033720,,STAPHYPEN 250MG SP F/100ML,0,3017,4035
8032867,0,,STAPHYPEN 500MG GEL B/20 SD,0,2171,2905
3531293,0,3531293,"CARDENSIEL 7,5MG CPR B/30",0,4010,5375
3000000349120,8421563,,STARPEN 1000 B/12 COMP ENR.,0,1459,1950
3000000067413,8094638,,STARMOX 1G CPR DISP B/16,0,3277,4395
3000000067451,8094644,,STARMOX 500MG CPR DISP B/16,0,2217,2975
8717154533200,8575616,9823080,STAR BALM COLD SPR F/150ML,2,3000,0
8717154532463,8575622,,STAR BALM WARM MUSCULAIRE SPR/150ML,2,3000,0
8717154533095,8575639,,STAR BALM MASSAGE LOT F/200ML,2,2700,0
8717154533217,8575645,,STAR BALM WARM MUSCL/ARTICUL GEL T/100ML,2,2760,0
8717154533194,8575651,9823074,STAR BALM FAST COLD GEL T/100ML,2,2760,0
8717154531947,9999061,,STAR BALM LIQ MASSAGE F/50ML,2,2280,0
3000000215197,8019559,,STARMOX 250MG/5ML PDRE SUSP BUV F/60ML,0,1831,2455
8717154534344,8504409,,STAR BALM WARM STICK/50ML,2,2923,0
8717154531916,8568958,,STAR BALM RED BAUME POT/25G,2,2100,0
8717154532142,8568964,,STAR BALM PATCH CHAUFFANT B/4,0,2520,0
8717154535495,8571222,1308181,STAR BALM ROLL ON/75ML,2,2400,0
8717154535099,8571239,,STAR BALM INHALER/2ML,2,1200,0
8075049,0,2284102,STAYONG PLUS GEL B/30,0,1530,2045
6603946,0,,REMD STERILISATEUR ORDIN.NU 1510,2,45165,0
3138414,0,,STERDEX PDE OPHT CAPS B/12,0,1229,1640
3099826,0,,STEROGYL 2MUI SOL BUV GTTE F/20ML,0,1794,2405
7266497,3331300097221,,STERIMAR HYGIENE ET CONFORT SOL NAS/50ML,0,1959,2620
3331300097283,7362611,,STERIMAR CU AEROS 50ML,0,2641,3530
3331300097269,7362628,,STERIMAR MN AEROS 50ML,0,2641,3530
3331300097399,7688376,,STERIMAR SOUFRE SOL NAS PULV F/50ML,0,2633,3520
3331300097238,4647626,,STERIMAR BEBE SOL NAS F/50ML,0,1993,2665
3331300097498,8329610,,STERIMAR NEZ BOUCHE NN/ENF SOL NAS/50ML,0,2796,3740
3000000826119,8478882,,"CEBESINE 0,4% COLL F/5ML",0,571,760
3000000271346,8057382,,STERITAX 1G/500MG PDRE INJ+SOLV B/1,0,1613,2155
3400935693099,3569309,3569309,COUMADINE 5MG CPR B/30,0,3927,5265
7151038,8133769,,URIAGE STICK LEVRES T/4G,0,0,0
2295749,8033298,,STIMOGENE SP F/200ML,0,2628,3515
3833479,9999854,,STIMOL 1G SACH PDRE EFFV B/18 DT,0,3501,4685
3400932156177,3215617,,DANTRIUM 100MG GEL B/30,0,8466,11325
3583313833475,8076250,,STIMOL 1G SACH PDRE EFFV B/18 AFR,0,3555,4755
3583316669316,8076327,,STIMOL 1G SOL BUV AMP/10ML B/18 AFR,0,3855,5155
3770014254009,8618969,,STIMULGIC SOL BUV F/60ML,2,9224,0
3000000789858,8475180,1298391,STITON 9 SP F/200ML,0,2066,2770
3000000183038,8339117,8122665,STOP MOUSTIQ KIT COMPLET /1,0,1800,0
3000000183076,8339123,,STOP MOUSTIQ PAST 1BL10 RECHARGE/1,0,444,0
8098926,0,,STORVAS 10MG CPR B/30,0,4967,6645
8098955,0,,STORVAS 20MG CPR B/30,0,6271,8390
3400932156009,3215600,,DANTRIUM 25MG GEL B/50,0,0,0
2029864,3836348,3836348,STRESAM GELULE B/24,0,1620,2165
3529511,8794815,,STREPSILS LIDOCAINE PAST B/24,0,1917,2565
3583313228578,8076273,,STRESAM GEL B/60 AFR,0,3888,5200
8078987,0,,STRIMOL EXTRA CPR B/200,0,8604,11510
4215849,8448361,8386430,STRIMOL EXTRA CPR B/20,0,1208,1615
3546432,0,3546432,STRUCTUM 500MG GEL B/60,0,7944,10630
3400921931211,2193121,,DELURSAN 500MG CPR PELL SEC B/60,0,0,0
3678978,0,,EFFIZINC 15MG GEL B/60,0,5268,7045
4554534,9819523,,SUCET LUC&LEA PHYSIO 0M+ALLAIT ELEPHAN/1,0,1563,0
3400930358900,3035890,,ENDOXAN 50MG CPR ENR B/50,0,10833,14490
3400930037928,3003792,,ENTRESTO 97MG/103MG CPR PELL B/56,0,111914,149740
3400930081136,3008113,,"EPIDUO 0,3%/2,5% GEL F/30G",0,18136,24265
4554623,0,,SUCET SYMETRIQ SILI 2AGE MAMAN,0,1463,0
4245980,0,,SUCET SYMETRIQ SILI 2AGE MAMIE B/1,0,1376,0
3273816350851,8534333,,SUCET LUC&LEA SYM 0-2M ROSE COEUR/PAPI/1,2,1677,0
3273816350868,8534362,,SUCET LUC&LEA SYM BLEU 0-2M ETOILE/OIS/1,2,2090,0
3273816350202,8534379,,SUCET LUC&LEA PHYSIO 0M+ NUAGE/1,0,1102,0
3273816350219,8534385,,SUCET LUC&LEA SYMETR 0M+ ETOIL PHOSPHO/1,2,1695,0
3273816350257,8534439,,SUCET LUC&LEA PHYSIO 0M+ BB D AMOUR/1,0,1536,0
3273816350356,8534474,,SUCET LUC&LEA SYMETR 6M+ PRINCESSE/1,0,1536,0
3273816350318,8534497,,SUCET LUC&LEA SYMETR 6M+ OURS PHOSPHOR/1,0,1732,0
3273816350370,8552526,,SUCET L&L PHYS 6M+ BB ALLAITE DIS MOI/1,0,1514,0
3273816350424,8552532,,SUCET L&L PHYS 6M+ BB ALLAITE DOUDOU/1,0,1454,0
3273816350417,8552561,,SUCET L&L SYMETR 6M+ J AIME MON PAPA/1,0,1673,0
3273816350271,8552584,,SUCET L&L SYMETR 0-6M J AIME MA MAMAN/1,0,1454,0
3273816350288,8552590,,SUCET L&L SYMETR 0-6M J AIME MON PAPA/1,0,1495,0
3273816351667,8605783,,SUCET L&L SYM+ANNEAU +6M PRINCES/CALIN/1,2,1812,0
3273816351735,8605814,,SUCET L&L SYM+ANNEAU +18M PARENT/BISOU/1,2,1610,0
3273816351728,8605820,,SUCET L&L SYM+ANNEAU +18M HERO/PIRATE/1,2,1612,0
3273816351711,8605837,,SUCET L&L SYM+ANNEAU +18M CROQ/PRINCE/1,2,1610,0
3273816351698,8605843,,SUCET L&L SYM+ANNEAU +6M DOUDOU/AIME B/1,2,1610,0
3273816351650,8605866,,SUCET L&L SYM+ANNEAU +6M MAMAN/PAPA B/1,2,1610,0
3273816351605,8605872,,SUCET L&L SYM+ANNEAU +6M AMOUR/NUAGE B/1,2,1610,0
3273816351599,8605889,,SUCET L&L SYM+ANNEAU 0-6M MAMAN/PAPA B/1,2,1811,0
3100883,7296920,,SUCREDULCOR CPR EFFV BT 260,2,2050,0
3400930121467,3012146,,LEVOTHYROX 150MCG CPR SEC B/90,0,6097,8155
3401572969202,8421617,,SUCREDULCOR CPR EFFV B/260,2,2068,0
9939167,8585856,,SUCRETTE 1 SUCRE CPR B/350,2,0,0
9939173,8585862,,SUCRETTE 2 SUCRE CPR B/350,2,3946,0
3000000258323,8050351,8165953,SUFIX 200MG CPR PELL B/10,0,3010,4025
3000000214879,8019482,,SUGARID 80MG CPR B100,0,9990,13395
2029232,0,,SULFATE SODIUM SACH 30G POCH 1,0,683,0
3117820,0,,SULFARLEM S-25 CPR DRG B/60,0,1346,1800
3400930173367,3017336,,NIMOTOP 30MG CPR PELL B/90,0,32949,44085
2250014,8043121,2250014,SULFOBACTIN 250MG CPR B/16,0,1326,1770
8043138,0,2251605,SULFOBACTIN 500MG CPR B/20,0,3539,4735
8050256,0,,SULRID 50MG CPR B/20,0,1133,1515
3990000007864,8458632,1424411,SUMAMOX 500MG CPR SEC B/3,0,2154,2880
3990000007925,8458649,1424401,SUMAMOX 200MG/5ML PDRE SUSP BUV F/20ML,0,2058,2750
3000000389843,8500831,,SUNLIFE VIT A-Z + LUTEINE CPR B/60,2,4163,0
8094851,0,,SUPAFEN 400MG/300MG CPR B/10,0,678,905
7640107850813,8521572,,AUDI BABY SOL AURIC UNID/2ML B/10,0,0,0
3400949887415,4988741,,BRILIQUE 90MG CPR PELL B/60,0,0,0
8218000,0,,SUPER CAL ZINC MEPACO CPR B/20,2,2272,0
3400927708190,2770819,,BRINTELLIX 10MG CPR PELL B/28,0,17469,23370
3400927708251,2770825,,BRINTELLIX 15MG CPR PELL B/28,0,20232,27070
3000000069110,8317328,,SUPERWHITE KIDS SMILY BROSS DENT ENF B/1,2,1095,0
3400956513116,5651311,,BUPIVACAINE AGUET 5MG/ML SOL INJ/20ML/10,0,25661,34335
3400956512805,5651280,,BUPIVACAINE AGUET2.5MG/ML SOL INJ/20ML10,0,25660,34330
3000000283233,8059731,,SUPERSTAT 10MG CPR PELL B/30,0,4975,6655
3000000283271,8059748,,SUPERSTAT 20MG CPR PELL B/30,0,6681,8935
8077982,0,,SUPIROCIN PDE T/5G,0,1285,1715
8078013,0,8372818,SUPIROCIN PDE T/15G,0,2500,3345
2022075,2023637,,SUPPLIN 500MG CPR BT 20,0,1897,2535
2022069,2023620,,SUPPLIN 250MG CPR BT 20,0,1683,2250
3400956069026,8096873,,BUPIVACAINE AGUETT RACHI 5MG/ML AMP4ML20,0,0,0
3400930174555,3017455,,CALYPTOL INHALANT AMP 5ML B/10,0,4351,5820
3000000660102,8464041,,CAPECITABINE ACCORD 500MG CPR B/120 EXP,0,0,0
3400933195410,3319541,,SUPPO CRISTAL AD SACH/10,0,2265,3030
3482330,3179873,3482330,SUPRADYN CITRON CPR EFFV B/10,0,2404,3215
3301676,0,3301676,SUPRALOX SUSP BUV FL/250ML,0,2792,3735
3760221502307,8523447,,SUPRAMEN PERFOMANCE SEX RAPIDE GEL B/10,2,9887,0
2038811,0,,SURDEX SP F/60ML,0,886,1185
3000000461600,8429375,1200061,N T TUS SP F/100ML,0,1295,1730
3249705,0,3249705,SURGAM 200MG CPR BT 20,0,2951,3945
8014148,2031269,2031269,SURMENALIT 200MG BT30,0,2760,3690
3492877,0,,SURQUINA 250MG CPR SECAB B/18,0,1751,2340
3000001138990,8499708,,GDCIP TZ SGP 500MG CPR B/10,0,1028,1380
3000001139096,8499714,,GDFLAM SGP 100MG/125MG SUSP BUV F/100ML,0,685,920
5622545,0,,SURQUINA 245MG INJ AMP 1ML B50,0,13977,18700
3000001139195,8499720,,G-MOL SGP 125MG/5ML SP F/100ML,0,520,700
3000000142752,8005089,,SUTRILNEO 5MG CPR B/30,0,1687,2255
3000000142790,8005103,,SUTRILNEO 10MG CPR B/30,0,2775,3710
3401360025035,6002503,,SVR LIFTIANE ANTI RIDE FERMETE CR T/40ML,2,14196,0
3401360025042,6002504,,SVR LIFTIANE LIFTANT INTENS SERUM F/30ML,2,16208,0
3401360025028,6002502,,SVR LIFTIANE YEUX/LEVRES CR T/15ML,2,11816,0
3401381331436,8133143,,SVR SEBIACLEAR CR ACTIVE T/40ML,2,5420,0
3401381332846,8133284,,SVR SEBIACLEAR CR MATIFIANTE T/40ML,2,5420,0
3401381332495,8133249,,SVR SEBIACLEAR EAU MICELL F/400ML,2,7340,0
3401381332617,8133261,,SVR SEBIACLEAR GEL MOUSS T/200ML,2,4113,0
3401381382124,8138212,,SVR XERIAL10 LAIT CORPS ANTI SQUAM/400ML,2,9724,0
3000000208366,8017715,,SWICH 200MG CPR PELL 1BL10,0,4585,6130
3000000639221,8456538,,SWICET-L 5MG SP F/60ML,0,1318,1760
3000001139294,8499737,,GLUCOSE SGP 5% SOL INJ POCH/500ML,0,514,690
3565843,0,,SYMBICORT TURBUH 200MCG/6MCG DOSE/120,0,11250,15050
3400935997302,3599730,,SYMBICORT TURBUH 400MCG/12MCG DOSE/60,0,11250,15050
3565820,0,,SYMBICORT TURBUH 100MCG/6MCG DOSE/120,0,8605,11510
3486210,0,,SYMPATHYL CPR PEL B/40,0,1372,1835
3182869,0,,"SYNACTHENE IMM.0,25MG INJ BT 1",0,1011,1350
3000001139393,8499743,,GSIPTIN-M SGP 50MG/500MG CPR B/30,0,1970,2650
3000000298619,8061099,8151336,SYNRIAM 150MG/750MG CPR B/3,0,2215,2960
3103019,0,,SYNTOCINON 5UI INJ AMP/1ML B/3,0,852,1140
3102882,0,,SYNTHOL SOL EXT APPL CUT F/225ML,0,1494,2000
3102959,0,,SYNTHOL SOL EXT APPL CUT F/450ML,0,2168,2900
3000001139492,8499766,,METROZEM SGP 500MG CPR B/100,0,1028,1380
3000001139799,8499795,,NISFLOXIN SGP 500MG CPR B/10,0,2015,2700
3000001139898,8499803,,NYSTATINE SGP 100000UI SUSP BUV F/30ML,0,913,1225
3000001138792,8499677,,VITAZEM VIT B CMPLX SGP SOL INJ AMP B/10,0,1370,1835
3000001139591,8499772,,OFLOZEM SGP 200MG CPR B/10,0,0,0
6522337,8579123,,REMD SYSTEM TET CAOUT/BAGU/CAPUC NN CIEL,0,2112,0
8252936,8579146,,REMD SYSTEM TET CAOU/BAGU/CAPUC NN CARAM,0,1980,0
6522343,8579175,,REMD SYSTEM TET CAOUT/BAGU/CAPUC NN ROSE,2,1732,0
8252965,8579181,,REMD SYSTEM TET CAOU/BAGU/CAPUC NN MARIN,0,1453,0
3000000071267,8095939,,TABLO 400MG CPR B/10,0,1734,2325
3000000071304,8095945,,TABLO 200MG CPR B/10,0,1541,2065
3000000770030,8472980,1341001,TABRAZOLE 500MG CPR B/100,0,2427,3255
8097588,0,,TACIZOL 400MG CPR B/1,0,457,610
8097648,0,,TACIZOL 400MG SUSP F/20ML,0,525,705
3165428,0,,TADENAN 50MG CAPS BT 30,0,6309,8440
3000000769836,8472951,1341021,TAFUROS 40MG CPR B/30,0,1318,1765
3000001138891,8499683,,ALBENDAZOLE SGP 400MG CPR PELL B/1,0,0,0
3430675,0,3430675,TAHOR 10MG CPR B/28,0,8405,11245
3430698,0,3430698,TAHOR 40MG CPR B/28,0,18031,24125
3430681,0,3430681,TAHOR 20MG CPR B/28,0,11878,15890
3719921,0,3719921,TAHOR 10MG CPR B/90,0,19230,25730
3719938,0,3719938,TAHOR 20MG CPR B/90,0,26923,36020
6553071,8764808,,TALC DE VENISE GILB PDRSE 100G,2,2331,0
3000000180464,8010937,,TALODOL 50MG GEL B/10,0,1555,2080
3000000197592,8015998,,"TALODOL P 37,5MG/325MG CPR PELL SEC B/10",0,705,940
3000000606551,8444506,,"TAMCLAV S 250/62,5MG PDRE SUSP BUV100ML",0,2090,3135
3000000606599,8444512,,TAMCLAV 1G CPR PELL B/20,0,3548,4760
3000000769935,8472974,1341031,TAMCLAV 625MG CPR PELL B/20,0,2634,3530
3000000553916,8438204,1559751,TAMET 500MG CPR B/100,0,1593,2135
3000000553954,8438210,1616671,TAMET 500MG CPR B/30,0,551,740
3227141,0,,TAMIK CAPSULE BT 60,0,3076,4115
3000000769881,8472968,1341061,TAMLODI 10MG CPR B/30,0,3105,4165
3163240,0,,TANAKAN 40MG/ML SOL BUV F/30ML,0,3867,5170
3299040,0,3299040,TANAKAN 40MG CPR ENR B/30,0,3792,5070
8023130,0,,TANAGEL 250MG PDRE SUSP SACH B/20,0,2396,3205
3000000321249,8067400,,TANAGEL 500MG GEL B/15,0,2678,3580
3272259,0,,TANGANIL 500MG INJ AMP5ML BT 5,0,1596,2135
3384573,3160885,,TANGANILPRO 500MG CPR B/30,0,2675,3580
3358860,3291819,,TARDYFERON B9 CPR DRG B/30,0,1952,2610
3351800,0,1506131,TARDYFERON 80MG CPR BT 30,0,1844,2465
3573994003403,8453014,,TARDYFERON 20MG/ML NN SOL BUV F/45ML,0,2069,2765
3573994003373,8453020,1534491,TARDYFERON 20MG/ML ENF/AD SOL BUV F/90ML,0,3597,4810
3569025,0,,TAREG 80MG CPR PELL B/28,0,7571,10130
3569060,0,,TAREG 160MG CPR PELL B/28,0,10918,14605
3496556,0,3496556,TAVANIC 500MG CPR B/5,0,8552,11440
5619000,0,,TAVANIC 5MG/ML SOL PERF F/100ML,0,13105,17530
3000000165249,8008780,8137313,TAXIM O 200MG CPR B/10,0,4237,5665
3000000604663,8444297,1404791,TAXIM O FORTE 100MG/5ML PDR SUSP BUV60ML,0,3578,4785
3000001139690,8499789,,ZEPROX SGP 500MG CPR B/10,0,0,0
5054563100108,8716933,,SENSODYNE COMPLET DENTIF T/75ML,2,1819,0
3000000554517,8438339,,"TAZOMED 4G/0,5G PDRE SOL INJ+SOLV F/20ML",0,4818,6445
3000000248614,8029865,,T-DOL 100MG/2ML IM/IV SOL INJ AMP2ML B/2,0,962,1285
3000000348109,8074995,8170753,T-DOL RAPID 50MG CPR DISP B/10,0,1474,1970
3000000428597,8425526,1205161,"T-DOL P RAPID 37,5MG/325MG CPR B/10",0,1562,2090
3103539,0,,TEDRALAN LP 200MG GEL B/30,0,1022,1365
3401572447229,7244722,,TEEN DERM AQUA SOL MICELL PURIF F/200ML,2,4253,0
3031500311423,8396411,,TEEN DERM GEL NETT EXFOLIANT T/150ML,2,6230,0
3031500311409,8396428,,TEEN DERM K ANTI IMPERFECTION CR T/30ML,2,6011,0
3401347818100,4781810,,TEEN DERM K CONCENTR ANTI IMPERF CR/30ML,2,6211,0
3401381755492,8175549,,TEEN DERM A-PURE SOIN INTENSE AI CR/30ML,2,6677,0
3401381717704,8171770,,TEEN DERM GEL SENSITIV NETT/PURIF/250ML,2,6727,0
3401381717872,8171787,,TEEN DERM HYDRA CR APAIS T/40ML,2,5537,0
3401360191112,6019111,,TEEN DERM AQUA SOL MICELL PURIF F/250ML,2,4130,0
3000000706763,8471383,,TEFOVIR PHARMA5 300MG CPR B/30,0,6881,9205
3103545,0,3103545,TEGRETOL 200MG CPR B/50,0,2279,3050
3295639,3152443,3295639,TEGRETOL 2% SUSP BUV F/150ML,0,2340,3130
3314874,0,3314874,TEGRETOL LP 200MG CPR B/30,0,2290,3060
3298431,0,3298431,TEGRETOL LP 400MG CPR B/30,0,4100,5485
8006479,0,8006479,TEGUMA 250MG CPR B/28,0,16149,21605
8006485,0,8006485,TEGUMA 250MG CPR B/14,0,8865,11860
8006568,0,8006568,TEGUMA 1% CR T/15G,0,2007,2685
3401574324412,8334887,,TEINTURE DE DROSERA 250ML,0,21624,28930
3000000772942,8648048,,TEINTURE IODE GLYCINES SOL F/60ML,2,1812,0
3000000767931,8472678,1711221,MET XL LP 25MG CPR B/30,0,1057,1410
3280767,0,,TELEBRIX 35 INJ AMP/50ML B/1,0,6681,8940
3280773,0,,TELEBRIX 35 INJ AMP 100ML BT1,0,13082,17505
3000001149071,8732487,,NASOALDO 50MCG SUSP PULV NAS DOSE/140,0,3481,4655
3274809,0,,TELEBRIX GASTRO SOL BUV RECT F/50ML,0,0,0
3454492,0,,TELFAST 120MG NON TROP CPR B/15,0,1936,2590
3454546,0,,TELFAST 180MG NON TROP CPR B/15,0,3018,4035
3000000511947,8434092,1235741,TELI 40MG CPR B/30,0,3460,4625
3000000511985,8434100,9021699,TELI 80MG CPR B/30,0,5174,6920
3000000535851,8435683,,"TELI H 40MG/12,5MG CPR B/30",0,5602,7495
3990000003521,8430562,,TELMI H 40MG CPR B/30,0,0,0
3000000699898,8470656,1539111,TELMIKAA AM 40MG/5MG CPR B/30,0,5161,6905
3990000001848,8417596,,TELOD 80MG CPR B/30,0,4143,5500
3990000009585,8467186,1500931,TELZISART 40MG CPR B/30,0,2596,3470
3148996,0,,"TEMESTA 2,5MG CPR SECAB BT 30",0,1703,2275
3574693,0,,TEMESTA 1MG CPR SECAB B/30,0,806,1075
3400937420389,9999855,3742038,TEMERIT 5MG CPR B/30,0,6425,8595
3400939397696,3939769,3939769,"TEMERIT DUO 5MG/12,5MG CPR B/30",0,6682,8940
3400939397818,3939781,3939781,TEMERIT DUO 5MG/25MG CPR B/30,0,6681,8935
3000001150817,8732955,,"CEFONEG 1113,8MG/573,6MG AMP INJ B/1",0,3711,4975
3000000331460,8069362,,PREDNI 20MG COOPER CPR SEC EFFV B/20,0,2064,2760
3000000357927,8078042,8166326,TOP 3 KIT CPR B/4,0,2747,3675
8082664,0,,ARTEFAN 20/120MG CPR B/12,0,0,0
3987254,0,,ACARBOSE BIOGARAN 100MG CPR SEC B/90,0,0,0
3576605,0,,ACIDE FOLIQUE 5MG CPR B/20,0,0,0
3714220,0,3714220,TENORMINE 100MG CPR B/30,0,5096,6815
3714272,0,3714272,TENORMINE 50MG CPR B/30,0,2417,3230
3720083,0,3720083,"TENORETIC 50MG/12,5MG CPR B/30",0,3637,4865
3103746,3703746,,"TENSIONORME 2,5MG/0,10MG CPR SEC B/24",0,1045,1395
3664492000046,8713248,,ALVITYL GOMMES VITALITE B/60,2,0,0
3400933356750,3335675,,ARKOGELULES CHARDON GEL B/45,2,0,0
3400930853795,3085379,,"ATROPINE ALCON 0,3% CY FL 10ML",0,1397,1865
4704838,0,,"TENSOPLAST HB BANDE ADH 2,5MX6CM B/1",0,2274,0
4704844,0,,"TENSOPLAST HB BANDE ADH 2,5MX8CM B/1",0,2790,0
4704850,0,,"TENSOPLAST HB BANDE ADH 2,5MX10CM B/1",0,3448,0
4704896,0,,"TENSOPLAST HB BANDE ADH 2,5MX20CM B/1",0,7115,0
8098599,0,8098599,TENSICARD AM 50/5MG CPR B/30,0,4805,6425
8098613,0,8098613,TENSICARD 50MG CPR B/30,0,2126,2845
3000000048528,8311136,,TENSIOFLASH TENSIOMETRE BRAS KD 595 /1,0,19008,0
3000000053690,8092326,,TERBINOL 250MG CPR B/14,0,6340,8480
3000000053737,8092332,8109311,TERBINOL 1% CR T/15G,0,1957,2615
3000000214916,8019499,,TERBITIN 250MG CPR B/100,0,11348,15220
2023956,0,,TERGYNAN CPR VAGINAUX BT 6,0,1458,1950
3592751842130,8418302,,TERGYNAN CPR VAGINAUX B/10,0,2191,2930
3378331,0,,TERLOMEXIN 200MG CAPS VAG B/3,0,2576,3445
3000000409275,8422278,,TEROS 10MG CPR PELL B/4,0,2592,3475
3000000421949,8424283,,TEROS 20MG CPR PELL B/4,0,4029,5405
3312438,0,,TERPONE AD SIROP F/180ML,0,1696,2265
3614819998228,8618403,,BICARBONATE SODIUM COOPER 500MG GEL B/50,2,5728,0
3400939099989,3909998,,"BISOPROLOL SDZ 2,5MG CPR B/30",0,0,0
2038981,8421652,,TERPONE ENF SP F/180ML,0,1638,2190
3000000370438,8081067,8175526,"TESS 0,1% PATE BUCCALE T/5G",0,1724,2305
8238238,0,,TEST DE GROSSESSE SIMPLE HCG,0,1657,0
8271951,8767391,,TEST GROSSESSE UBI TEST BANDELETTES B/20,0,5085,0
8040246,0,,TEST GROSSESSE UBI TEST B/1,0,574,0
3401095739443,9573944,,TEST GROSSESSE INSTANT VIEW HCG B/1,0,1551,0
2296163,8068262,,TESTO ENANT 250MG/2ML AMP INJ B/1,0,2738,3670
3000000323441,8379921,,TEST DE GROUPAGE SANGUIN KIT B/20,0,34057,0
3532678549729,8581031,,TEST GROSSESSE MEDIC AID B/1,0,1047,0
3000000387047,8399450,,TEST DE GROSSESSE FLAVIENNE B/1,0,1021,0
3000000387085,8399467,,TEST OVULATION FLAVIENNE B/7,0,6127,0
3000000412831,8512171,,TEST GROSSESSE UBI TEST MIDSTREAM B/1,0,988,0
3760221492608,8523335,,TESTOMAN TAUX DE TESTOSTERONE GEL VEG/60,2,10542,0
3532678587134,8528551,,TEST OVULATION MEDIC AID B/10,0,9035,0
3760221492288,8545242,,TESTOPERF PUISSANCE SEXUELLE GEL B/20,2,10998,0
3000000630846,8452919,,DIAMOX 250MG CPR SEC B/24 EXP,0,0,0
8010475,0,,TETANUS ANTITOXIN BP 1500 INJ B/1,0,2223,2980
8074512,0,,TETANUS TOXOID VACCINE B/1,0,1484,1990
6604325,0,,REMD TETINE NN CAOUT B/1,0,1107,0
6604331,0,,REMD TETINE SUPER 2 AGE CAOUT B/1,0,1156,0
3000000896815,8488426,1686191,VIDAGLIN 50MG CPR B/30,0,5139,6875
3000000065853,8315594,,TETINE GRAVIS 1ER AGE SILICONE B/1,0,370,0
3000000065891,8315602,,TETINE GRAVIS 2EME AGE SILICONE B/1,0,370,0
3511016055191,8344259,,TETINE LUC&LEA SILI DEBIT LENT /2,0,1552,0
3511016055207,8344265,,TETINE LUC&LEA SILI DEBIT MOYEN /2,0,2042,0
2018949,0,,TETRADOX GELULE BT 10,0,1314,1755
3000000254271,8039208,,TETRACYCLINE 1% PDE T/5G,0,0,0
8293237,8335154,,THE CATHERINE SACH B/32,2,5573,0
3000000572177,8441695,1227421,OZICLIDE MR 60MG CPR B/30,0,4255,5690
3105337,0,3105337,"THERALENE 0,05% SIROP F/150ML",0,1022,1365
8238646,0,,THERMOM LABELL MED AD SS ET/1,2,555,0
